address,city,country,date,description,lat,location,long,price,province,rooms,source,sqft,title,url
,,,2018-07-24T21:58:29-0700,"
        ,
One bedroom basement for $900 per month is available from August 1st, 2018. It includes laundary and other utilities.,
Walking distance from King Geroge Sky train station and closer to Surrey Memorial hospital.,
Pls. No smoking and No Pets are allowed.    ",49.174883, (Near Surrey Memorial Hospital),-122.837639,$900,,/ 1br ,Craigslist,,One bedroom suite for rent $900,https://vancouver.craigslist.ca/rds/apa/d/one-bedroom-suite-for-rent-900/6652660171.html
,,,2018-07-20T12:25:35-0700,"
        ,
no pets, one day laundry, available for rent starting on august 1st, near by: bus stop and elementary/highschool, easy access to highway, ground level, wifi included,
,
call/text:  ,
    ",49.108312,"
        (",-122.873519,$1500,,/ 2br ,Craigslist,,Two bedroom basement for rent-Available-Sept 1- Surrey Panorama- $1500,https://vancouver.craigslist.ca/rds/apa/d/two-bedroom-basement-for-rent/6648717189.html
,,,2018-06-27T14:41:16-0700,"
        ,
Beautiful Chantrell Park community,  nice neighborhood.  Within 5 mins walking distance to Chantrell Creek Elementary School and Elgin Park Secondary School. ,
New hardwood flooring throughout,  new countertops in kitchen and bathrooms and completely repainted.,
,
Features:,
Floor area: 3512 sq ft.,
Lot size:     12000 sq ft.,
4 bedrooms plus 1 office, game room, living, dining and family.,
All utility is not included.,
Pet policy: small pet negotiable with deposit.,
Referece and credit check will be done.    ",49.045295,"
        (",-122.842684,$4800,,/ 4br ,Craigslist,,$4800 Beautiful Spacious 4Brs+3.5bath in South Surrey/White Rock,https://vancouver.craigslist.ca/rds/apa/d/4800-beautiful-spacious/6628705785.html
,,,2018-07-24T22:11:54-0700,"
        ,
4 bedroom house for rent 150 and 60,
2 levels plus basement (basement is already rented out) ,
Looking for a family to rent the house.,
Must be working individuals. ,
Criminal record and credit will be checked.,
Non smoking no pets no drugs,
Tenants must pay 70% of utilities,
,
Please email me your name, phone number, how many people will be living in the house, and your occupations    ",49.079100, (Surrey sullivan heights),-122.755300,$2750,,/ 4br ,Craigslist, 2100ft,4 bedroom house for rent,https://vancouver.craigslist.ca/rds/apa/d/4-bedroom-house-for-rent/6652663879.html
,,,2018-07-24T22:17:52-0700,"
        ,
Address: 212XX 83B Ave, Langley V2Y 0C3,
,
A rare find and undeniably stunning, eloquently FURNISHED home located on a quiet cul-de-sac. Great attention to the details and quality is apparent throughout this home from the Brazilian hardwood floors, Antiqued kitchen cabinets, and Granite countertops. Double garage and a large driveway. Close to the Trinity Western University and easy access to the Highway 1. Walking distance to the elementary school.,
,
Highlights:,
,
- Very spacious total 3000 SF,
- Bedroom(s): 4,
- Bathroom(s): 3.5,
- In-suite laundry,
- Minimum 1-year lease,
- Absolutely No smoking, No Marijuana ,
- Pets with approval,
,
Price: $2700 per month, Utilities are not included(⅔ main floor and ⅓ basement),
Availability: Sept 1,
,
DOES NOT INCLUDE THE BASEMENT SUITE WHERE HAS TENANT.,
,
Please provide the following details in the email.,
,
- Full name and your personal email address where I can send the video,
- Employer name and address,
- Who will be living with you,
- Your phone or contact information,
,
We will reply to emails with the above information. The references/credit check will be conducted after receiving the application. The Pay Stubs are required.    ",49.153966,"
        (",-122.634609,$2700,,/ 4br ,Craigslist, 3000ft,Stunning Fully Furnished House in Walnut Grove,https://vancouver.craigslist.ca/rds/apa/d/stunning-fully-furnished/6652665347.html
,,,2018-07-24T22:18:30-0700,"
        ,
165XX 25A Ave Surrey V3S 0B1,
,
Brand new house located in the Grandview Heights, South Surrey. Close to Morgan Crossing Shopping Center(Walmart, Home Depot, Winners, and Outlets). Easy access to HWY 99.,
,
Highlights:,
,
- Total SQFT: 2800,
- Bedroom(s): 4,
- Bathroom(s): 3.5,
- Excellent education resources: ,
  Pacific Elementary School ,
  Earl Marriott Secondary School (ranking 90/264),
- Top private school: Southridge School,
- Minimum 1-year lease,
- Absolutely No smoking, No Marijuana ,
- No Pets,
,
Price: $3300 per month, utilities are NOT included,
Availability: NOW,
,
Please provide the following details via email.,
,
- Full name and your personal email address(I can send you a video),
- Employer name and address,
- Who will be living with you,
- Your phone or contact information,
,
We will reply to emails with the above information. The references/credit check will be conducted after receiving the application. The Pay Stubs are required.,
    ",49.048417,"
        (",-122.759900,$3300,,/ 4br ,Craigslist, 2800ft,Brand new house in the Grandview Heights for rent,https://vancouver.craigslist.ca/rds/apa/d/brand-new-house-in-the/6652665492.html
,,,2018-07-24T22:19:28-0700,"
        ,
3bed room plus 2 full baths ,very spacious and clean, basement suite built in the Cloverdale area is available to rent starting 15th August.  House is in Cul-de-sac and is in a great and quite neighbourhood .It has the following features:-,
,
- 3 Bedrooms + 2 full baths +Family room +separate dining area,
-Stainless steel Appliances :- Fridge, Stove and Dishwasher,
-Wooden flooring throughout the suite i.e. bedroom's and living area and tiles in the kitchen and eating/dinning area.,
- utilities included + Wireless Internet Included,
-Laundry inside the building premises,
- Granite Countertops Throughout and kitchen with island,
- Walking Distance to the transit + shops+ Cloverdale athletic park( 10 min walk)+ school + Medical clinic + Grocery + Playgrounds,
- Quick access to Highway 10,
-5min (drive) or 36min (walk)  or 10min (Bus) to Lord Tweedsmuir Secondary School. Note Bus Stop is 2 min walking distance from House.,
-2min walk to 7/11 ( 24 -7) ,Corner store, coffee shop and Hair salon.,
-5 min walk to Surrey Center Elementary School,
    ",49.109849, (60th and 168th Street),-122.754888,$1700,,/ 3br ,Craigslist,,3 Bedroom + 2 full bath (Basement Suite),https://vancouver.craigslist.ca/rds/apa/d/3-bedroom-2-full-bath/6652665713.html
,,,2018-07-24T22:22:50-0700,"
        ,
Have a 2 bedroom 1 bathroom basement suite for rent in Surrey. ,
,
- NON smoking,
- Coin laundry located 5 min walking distance ,
- closest bus stop located 5 min walking distance,
,
Call after 6pm to book viewing or ask any further questions,
 ,
    ",49.127875, (Surrey),-122.809242,$1150,,/ 2br ,Craigslist,,2 bedroom/1 bathroom basement suite Surrey,https://vancouver.craigslist.ca/rds/apa/d/2-bedroom-1-bathroom-basement/6652666604.html
,,,2018-07-24T19:01:14-0700,"
        ,
$850/month, one person occupancy. ,
,
Please tell me about yourself when you apply, otherwise your email will be ignored. Thanks.,
,
Security/Damage Deposit: $425 deposit,
2 pieces of ID required,
Rate is based on 1 occupancy ONLY,
,
,
One private bedroom in a Townhouse.,
,
Fully furnished Private Room, shared bathroom, shared kitchen, shared living room.,
Includes: Comfortable bed, large desk, lightings, closet, hangers, towels etc. ,
Expendables are not included in the rent, could be supplied at extra charge.,
High speed wireless internet included.,
,
Residences' Resort-like Amenities include: ,
+ private gym, ,
+ yoga room, ,
+ gender specific aromatic steam rooms ,
+ gender specific infrared saunas, ,
+ outdoor heated lap pool, ,
+ hot tub (aka Jacuzzi), ,
+ lounge room, ,
+ entertainment room (with pool table, meeting tables and kitchen), ,
+ rooftop deck lounge (with outdoor fireplace and BBQ),
,
- Walking distance to Scottsdale Mall, Cineplex theatre, Public transportations, Safeway, Starbucks, McDonald's, Save-on-Food, Walmart, Home Depot, Winners, Home Sense, London Drug, Krispy Kreme, Boston Pizza, Brown's Social House, 7Eleven, Staples, Cob's bread, Booster Juice, Rickie's, De' Dutch restaurant, Sport's Check, A&W, KFC, Tim Horton's, BC Liquor store, RBC, TD bank, BMO, Scotiabank, Coastcapital bank, BCAA, Whitespot, Dollar store, and many Restaurants, etc. ,
- Easy access to Alex Fraser Bridge,
- Stainless steel appliances, granite counter tops,
- Washer and Dryer (1x use per week; extra charge if exceed weekly usage),
- Close to Boundary Bay Airport (15min drive, or one 20min bus ride),
- 15min drive to USA border,
- 5 min drive to 91-hwy, 10-hwy, 99-hwy,
- 10 min drive to nearest skytrain stations,
- 30 min drive to downtown Vancouver. ,
,
In a great location within walking distance to groceries, movie theatres and restaurants. ,
Walking distance to a 375 acre park with walking, running, biking, horse riding trails. There are a lot of parks in the area and a lot of lush green trees everywhere. ,
In ten minutes by bicycle you can access a 39km dike that takes you through a nature reserve and by a beautiful golf course by the sea. Close to White Rock and the US Border. ,
,
,
*No Smoking, No Pets. ,
*No food/drink in bedroom, please enjoy your meals in the dining/kitchen area. ,
*Please do not leave the light, fireplace or heater on when you are not there.,
*Please turn off all lights/heater when you leave. ,
*Please be respectful of other housemates' personal belongings. ,
,
***only CLEAN, tidy, respectful, responsible tenant will be considered***    ",49.120400, (Sunshine Hill),-122.885556,$850,,private room,Craigslist,,Private bedroom w/ Amenities,https://vancouver.craigslist.ca/rds/roo/d/private-bedroom-amenities/6652584968.html
,,,2018-07-24T20:26:44-0700,"
        ,
Room for rent 800 includes utilitys and internet. Brand new non smoking. Room available for m/f looking for calm chill place. I work early mon to Friday.weekends our open.    ",49.018469, (208 ave langley),-122.660242,$800,,private room,Craigslist,/ 1000ft,Shared living,https://vancouver.craigslist.ca/rds/roo/d/shared-living/6652628533.html
,,,2018-07-24T20:38:53-0700,"
        ,
Room para sa pinoy. ,
Banyo at kusina sharing sa mag asawa.,
5 mins bus to king george skytrain. ,
Free hydro, gas at wifi at may bed na din po.,
Price negotiable depende kung ilang tao ang mag re-rent.,
Text lang po if interested or email.,
payment: advance 1 month + half month security deposit,
STRICTLY NO SMOKING.,
    ",49.170229, (140 street 92 avenue),-122.834756,$600,,private room,Craigslist,,Para sa mga Filipino (1 room available in a 2 bedroom suite),https://vancouver.craigslist.ca/rds/roo/d/para-sa-mga-filipino-1-room/6652633525.html
,,,2018-07-24T20:42:48-0700,"
        ,
Single occupant room (unfurnished) is available at the basement of a spacious townhouse. The unit is closer to Surrey central with frequent bus service and closer to King George stn. The other 3 bedrooms are being occupied by SFU grad students and looking for a well organized, social, active occupant (preferably male) to fit the pack. Applicants with reference letter will have priority.,
,
Earliest move-in date: 1st August 2018,
,
Rent: $600 + utility bills,
Min lease: 1 year,
,
Amenities:,
- Private bedroom,
- Private bathroom,
- Semi-kitchen within room,
- Garage,
- Private entrance,
- In-house laundry,
,
    ",49.178407, (Surrey),-122.836936,$600,,private room,Craigslist,,Townhouse near SFU/King George station,https://vancouver.craigslist.ca/rds/roo/d/townhouse-near-sfu-king/6652634955.html
,,,2018-07-24T21:17:27-0700,"
        ,
We are a punjabi couple. Looking for an Indian girl to share our 2 bedroom brand new basement with all utilties,wifi and 24hr in house laundry available. We are looking for around $450. Seperate bedroom.    ",49.123577, (140 st 66a ave),-122.834037,$450,,private room,Craigslist,,Looking for an Indian girl as a roommate,https://vancouver.craigslist.ca/rds/roo/d/looking-for-an-indian-girl-as/6652647584.html
,,,2018-07-24T21:38:28-0700,"
        ,
1 private room & sitting area,
Shared bathroom & kitchen ,
Wifi, cable and hydro included ,
1 parking spot available ,
Walking distance to bus stop, shopping center,
Family orientated environment,
,
,
    ",49.129548,"
        (",-122.856907,$675,,private room,Craigslist,,Shared accommodations,https://vancouver.craigslist.ca/rds/roo/d/shared-accommodations/6652654368.html
,,,2018-07-24T23:04:17-0700,"
        ,
it is an apartment near to Surrey Central Skytrain station just 2 min walk opposite of Surrey central city. we are looking for a Punjabi student to share the room.    ",49.187775, (surrey),-122.851299,$400,,private room,Craigslist,,Indian roomamte needed @400,https://vancouver.craigslist.ca/rds/roo/d/indian-roomamte-needed-400/6652675652.html
,,,2018-07-24T23:27:09-0700,"
        ,
1br in a townhouse available for a clean, responsible student, or working professional. no parking available. bathroom is shared with another  tenant, kitchen, living room all shared. cat in the townhouse, and you may be asked to just put out his food once in a while. light packer is preferred as there is no storage. the space offered is only the bedroom. non smoker preferred, no parties, no eating in bedroom, no shoes inside the townhouse. furnished, you don't have to bring utensils, or bed.... $520 includes unlimited wifi, laundry (weekends day time only), and utilities. one bedroom available august 1, another becomes available sep 1. email to view. thank you.    ",49.119839, (200/64),-122.670680,$520,,private room,Craigslist,,close to willowbrook mall,https://vancouver.craigslist.ca/rds/roo/d/close-to-willowbrook-mall/6652679533.html
,,,2018-07-25T06:44:04-0700,"
        ,
A cozy one bedroom one bathroom kitchen/living space bachelor suite. It has its own in driveway parking space and it's own entrance. Walking distance to bus stop and KPU. N/S. Ideal for a single student or person.WiFi included.    ",49.100548," (CLOVERDALE ,SURREY)",-122.706181,$725,,private room,Craigslist,/ 650ft,Student dream Cloverdale suite,https://vancouver.craigslist.ca/rds/roo/d/student-dream-cloverdale-suite/6652798611.html
